Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num
6,Transpose_82,N/A,N/A,1788520315809554.600	,7.620,0.000000,0
6,Scatter_42,N/A,N/A,1788520315809562.240	,2.880,0.130000,0
6,Scatter_43,N/A,N/A,1788520315809565.180	,2.880,0.120000,0
6,IncreFlashAttention_10,N/A,N/A,1788520315809569.340	,21.660,1.120000,0
6,Scatter_40,N/A,N/A,1788520315809591.780	,0.900,0.840000,0
6,BatchMatMul_20,N/A,N/A,1788520315809592.740	,5.580,0.100000,0
6,ScaledMaskedSoftmax_10,N/A,N/A,1788520315809598.340	,7.920,0.000000,0
6,Scatter_41,N/A,N/A,1788520315809606.280	,1.140,0.080000,0
6,BatchMatMul_21,N/A,N/A,1788520315809607.480	,10.680,0.110000,0
6,Reshape_293/ConfusionTranspose/Transpose,N/A,N/A,1788520315809618.180	,7.260,0.070000,0
6,MatMul_51,N/A,N/A,1788520315809625.460	,3.540,0.000000,0
6,InplaceAddRmsNorm_20,N/A,N/A,1788520315809629.020	,3.420,0.000000,0
6,MatMul_52,N/A,N/A,1788520315809632.460	,4.240,0.080000,0
6,MatMul_53,N/A,N/A,1788520315809636.740	,4.620,0.010000,0
6,Swish_10Mul_13,N/A,N/A,1788520315809641.380	,7.140,0.130000,0
6,MatMul_54,N/A,N/A,1788520315809648.540	,5.840,0.000000,0
6,InplaceAddRmsNorm_21,N/A,N/A,1788520315809654.460	,3.440,0.160000,0
6,MatMul_55,N/A,N/A,1788520315809657.920	,5.900,0.060000,0
6,SplitV_57,N/A,N/A,1788520315809663.860	,1.900,0.000000,0
6,ApplyRotaryPosEmb_11,N/A,N/A,1788520315809665.780	,4.880,0.100000,0
6,ConcatV2_28,N/A,N/A,1788520315809670.680	,1.780,0.120000,0
6,Transpose_90,N/A,N/A,1788520315809672.480	,8.180,0.000000,0
6,Scatter_46,N/A,N/A,1788520315809680.700	,2.820,0.070000,0
6,Scatter_47,N/A,N/A,1788520315809683.600	,2.860,0.000000,0
6,IncreFlashAttention_11,N/A,N/A,1788520315809687.700	,21.540,1.390000,0
6,Scatter_44,N/A,N/A,1788520315809710.140	,1.020,0.960000,0
6,BatchMatMul_22,N/A,N/A,1788520315809711.220	,5.360,0.000000,0
6,ScaledMaskedSoftmax_11,N/A,N/A,1788520315809716.620	,7.980,0.000000,0
6,Scatter_45,N/A,N/A,1788520315809724.640	,0.940,0.270000,0
6,BatchMatMul_23,N/A,N/A,1788520315809725.640	,10.820,0.060000,0
6,Reshape_319/ConfusionTranspose/Transpose,N/A,N/A,1788520315809736.480	,7.220,0.000000,0
6,MatMul_56,N/A,N/A,1788520315809743.720	,3.860,0.030000,0
6,InplaceAddRmsNorm_22,N/A,N/A,1788520315809747.600	,3.440,0.000000,0
6,MatMul_57,N/A,N/A,1788520315809751.060	,4.360,0.060000,0
6,MatMul_58,N/A,N/A,1788520315809755.440	,4.700,0.140000,0
6,Swish_11Mul_14,N/A,N/A,1788520315809760.180	,6.740,0.050000,0
6,MatMul_59,N/A,N/A,1788520315809766.940	,6.120,0.010000,0
6,InplaceAddRmsNorm_23,N/A,N/A,1788520315809773.140	,3.740,0.130000,0
6,MatMul_60,N/A,N/A,1788520315809776.900	,5.300,0.010000,0
6,SplitV_62,N/A,N/A,1788520315809782.240	,1.460,0.000000,0
6,ApplyRotaryPosEmb_12,N/A,N/A,1788520315809783.720	,4.720,0.040000,0
6,ConcatV2_30,N/A,N/A,1788520315809788.480	,1.760,0.030000,0
6,Transpose_98,N/A,N/A,1788520315809790.280	,7.560,0.000000,0
6,Scatter_50,N/A,N/A,1788520315809797.860	,2.920,0.000000,0
6,Scatter_51,N/A,N/A,1788520315809800.840	,2.840,0.080000,0
6,IncreFlashAttention_12,N/A,N/A,1788520315809804.860	,20.440,1.160000,0
6,Scatter_48,N/A,N/A,1788520315809826.100	,0.980,0.810000,0
6,BatchMatMul_24,N/A,N/A,1788520315809827.160	,5.940,0.270000,0
6,ScaledMaskedSoftmax_12,N/A,N/A,1788520315809833.120	,7.840,0.000000,0
6,Scatter_49,N/A,N/A,1788520315809840.980	,0.880,0.160000,0
6,BatchMatMul_25,N/A,N/A,1788520315809841.940	,10.680,0.120000,0
6,Reshape_345/ConfusionTranspose/Transpose,N/A,N/A,1788520315809852.640	,7.260,0.070000,0
6,MatMul_61,N/A,N/A,1788520315809859.920	,3.540,0.000000,0
