Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
14,6,17,156,37,Scatter_18,Scatter,static,AI_VECTOR_CORE,1788639025726110.225	,1.480,0.080000,4,0,NO,"""2,2,4096,128;2;2,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""2,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709,5103,0.008,0.011,0.122,0.172,0.111,0.156,0.112,0.159,0.174,0.000
14,6,17,158,37,Scatter_19,Scatter,static,AI_VECTOR_CORE,1788639025726111.785	,1.200,0.020000,4,0,NO,"""2,2,4096,128;2;2,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""2,2,4096,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3597,0.008,0.016,0.217,0.435,0.112,0.224,0.108,0.216,0.125,0.000
14,6,17,160,37,IncreFlashAttention_9,IncreFlashAttention,static,MIX_AIC,1788639025726114.645	,18.980,1.800000,24,48,NO,"""2,16,1,128;2,2,4096,128;2,2,4096,128;2,1,1,4096""",FLOAT16;FLOAT16;FLOAT16;BOOL,NCHW;NCHW;NCHW;NCHW,"""2,16,1,128""",FLOAT16,NCHW,0,16.966,732937,0.717,0.042,14.327,0.844,1.798,0.106,2.928,0.173,1.889,0.111,0.006,16.274,1406037,0.617,0.038,4.02,0.247,0.325,0.02,0.676,0.042,0.001,89.390
14,6,17,161,37,MatMul_46,MatMul,static,AI_CORE,1788639025726134.345	,3.940,0.520000,22,0,NO,"""2,2048;128,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,1024""",FLOAT16,ND,N/A,2.618,103683,0.487,0.186,0.929,0.355,1.101,0.421,1.314,0.502,1.259,0.481,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.915
14,6,17,162,37,InplaceAddRmsNorm_18,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788639025726138.305	,1.640,0.060000,2,0,NO,"""2,1,1024;2,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2,1,1024;2,1,1;2,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186,4271,0.282,0.238,0.454,0.383,0.501,0.422,0.396,0.334,0.14,0.000
14,6,17,163,37,MatMul_47,MatMul,static,AI_CORE,1788639025726139.965	,6.500,0.110000,24,0,NO,"""2,1024;64,192,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,3072""",FLOAT16,ND,N/A,5.409,233656,0.538,0.099,0.155,0.029,1.307,0.242,2.631,0.486,1.292,0.239,0.15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.211
14,6,17,164,37,MatMul_48,MatMul,static,AI_CORE,1788639025726146.485	,3.460,0.000000,24,0,NO,"""2,1024;64,192,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,3072""",FLOAT16,ND,N/A,2.421,104600,0.538,0.222,0.396,0.164,1.28,0.529,1.315,0.543,1.293,0.534,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.980
14,6,17,165,37,Swish_9Mul_9,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1788639025726149.965	,1.760,0.040000,6,0,NO,"""2,1,3072;2,1,3072""",FLOAT16;FLOAT16,ND;ND,"""2,1,3072""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863,9319,0.163,0.189,0.129,0.149,0.181,0.209,0.133,0.154,0.179,0.000
14,6,17,166,37,MatMul_49,MatMul,static,AI_CORE,1788639025726151.745	,6.520,0.000000,22,0,NO,"""2,3072;192,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,1024""",FLOAT16,ND,N/A,5.313,210403,0.729,0.137,0.236,0.044,1.651,0.311,3.093,0.582,1.27,0.239,0.138,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.700
14,6,17,168,37,InplaceAddRmsNorm_19,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788639025726158.345	,1.820,0.000000,2,0,NO,"""2,1,1024;2,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2,1,1024;2,1,1;2,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.251,4502,0.282,0.226,0.534,0.427,0.332,0.265,0.364,0.291,0.215,0.000
