Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
destroy_event,,,8.65,8.65,0,0,0,0
Event::synchronize,,,46.72,46.72,0,0,0,0
aten::select,"2,2;
;
",,8.96,14.58,0,0,0,0
aten::as_strided,"2,2;
;
;
",,5.62,5.62,0,0,0,0
aten::resolve_conj,2,,1.63,1.63,0,0,0,0
aten::resolve_neg,2,,0.94,0.94,0,0,0,0
destroy_event,,,11.25,11.25,0,0,0,0
serving.decode_step,,,249.45,1237.3,0,12.5,0,0
Event::record,,,107.7,121.2,0,0.02,0,0
record_event,,,13.5,13.5,0.02,0.02,0,0
cache_compiler inference,,,139.08,542.27,0,0,0,0
TorchDynamo Cache Lookup,,,144.2,144.2,0,0,0,0
Torch-Compiled Region: 5/0,,,110.63,258.99,0,0,0,0
TorchNpuGraphBase::Run,,,26.17,148.36,0,0,0,0
AssembleInputs,,,14.29,14.29,0,0,0,0
AssembleOutputs,,,7.4,7.4,0,0,0,0
ExecuteGraph,,,69.08,69.08,0,0,0,0
RefreshAtTensorFromGeTensor,,,8.33,31.42,0,0,0,0
aten::empty,";
;
;
;
;
",,7.63,16.58,0,0,0,0
empty_tensor,,,8.95,8.95,0,0,0,0
aten::set_,"0;
;
;
;
",,6.51,6.51,0,0,0,0
aten::reshape,"2,1;
",,4.96,11.96,0,0,0,0
aten::view,"2,1;
",,7.0,7.0,0,0,0,0
Event::record,,,114.55,130.73,0,0.02,0,0
record_event,,,16.18,16.18,0.02,0.02,0,0
aten::view,"2;
",,8.44,8.44,0,0,0,0
aten::full_like,"2,1;
;
;
;
;
;
",,5.96,53.13,0,2.12,0,0
aten::empty_like,"2,1;
;
;
;
;
",,7.1,19.33,0,0,0,0
empty_tensor,,,12.23,12.23,0,0,0,0
aten::fill_,"2,1;
",,16.08,27.84,0,2.12,0,0
aclnnInplaceFillScalar,,,11.76,11.76,2.12,2.12,0,0
aten::where,"2,1;
2,1;
2,1",,14.81,31.03,0,3.26,0,0
empty_tensor,,,7.6,7.6,0,0,0,0
aclnnSWhere,,,8.62,8.62,3.26,3.26,0,0
aten::add,"2;
;
",,16.21,33.9,0,2.9,0,0
empty_tensor,,,4.75,4.75,0,0,0,0
aten::item,,,2.23,3.91,0,0,0,0
aten::_local_scalar_dense,,,1.68,1.68,0,0,0,0
aclnnAdds,,,9.03,9.03,2.9,2.9,0,0
aten::zeros_like,"2;
;
;
;
;
",,5.23,32.27,0,1.66,0,0
aten::empty_like,"2;
;
;
;
;
",,5.16,9.89,0,0,0,0
empty_tensor,,,4.73,4.73,0,0,0,0
aten::zero_,2,,8.27,17.15,0,1.66,0,0
aclnnInplaceZero,,,8.88,8.88,1.66,1.66,0,0
aten::where,"2;
2;
2",,9.9,22.92,0,2.52,0,0
empty_tensor,,,5.43,5.43,0,0,0,0
aclnnSWhere,,,7.59,7.59,2.52,2.52,0,0
Event::record,,,59.2,73.8,0,0.02,0,0
record_event,,,14.6,14.6,0.02,0.02,0,0
Event::wait,,,43.0,55.73,0,137.74,0,0
wait_event,,,12.73,12.73,137.74,137.74,0,0
aten::select,"2,2;
;
",,9.04,14.59,0,0,0,0
aten::as_strided,"2,2;
;
;
",,5.55,5.55,0,0,0,0
aten::reshape,"2,1;
",,3.38,11.58,0,0,0,0
aten::view,"2,1;
",,8.2,8.2,0,0,0,0
aten::copy_,"2;
2;
",,9.42,19.3,0,1.96,0,0
acl_memcpy_device_to_host,,,9.88,9.88,1.96,1.96,0,0
Event::record,,,54.05,65.69,0,0.02,0,0
